user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
02e774012741f5a04622c38d98580669d0b11ca6,,K > 24 month,,,,,,,,,,,,NO,4,,,0
02e77b348b06612845d48f0c17ceea9e4d22bc6f,,K > 24 month,,,,,,,,,,,,NO,21,,,1
02e7a58a7ba58e376bacbadf2fe51453ecc544e4,,K > 24 month,1800.0,6.0,1800.0,600.0,8.0,328.0,,,,5.0,,NO,10,"Data: 100 F=40MB,24H",7.0,0
02e7a7a208b5ccdaaee97f2abd8fd2c7e90c4340,DAKAR,K > 24 month,9650.0,37.0,9590.0,3197.0,43.0,466.0,1316.0,131.0,87.0,,,NO,61,On net 200F=Unlimited _call24H,34.0,0
02e7ab41884ec6af57952db1bda5fa934c899e93,THIES,K > 24 month,1000.0,2.0,1001.0,334.0,6.0,,169.0,29.0,,,,NO,27,On net 200F=Unlimited _call24H,3.0,0
02e7b50f2551712fd208d2282e04d643f9a18080,DAKAR,K > 24 month,14000.0,14.0,15003.0,5001.0,16.0,75277.0,5.0,23.0,1.0,,,NO,58,"Data:1000F=5GB,7d",15.0,0
02e7bf192d3b1cd8db6b63e972fb307ca47bb5b3,,K > 24 month,,,10.0,3.0,1.0,1596.0,0.0,,,,,NO,4,,,0
02e7c2551ce8968dcb70ecf6c7f537d845a92ef5,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,1,,,0
02e7c8b15b99fddba4cd7c85ef72db098235f802,,K > 24 month,500.0,1.0,500.0,167.0,3.0,76.0,1.0,,,,,NO,9,"Data:300F=100MB,2d",1.0,0
02e7ce5ec631c3f62f7928b90fe60ac60cc471bc,LOUGA,K > 24 month,9900.0,17.0,9900.0,3300.0,25.0,25768.0,25.0,4.0,16.0,,,NO,62,"Data:490F=1GB,7d",9.0,0
02e7d594f78045db4bc01adab07710ea7c0d50e8,MATAM,K > 24 month,32900.0,54.0,35310.0,11770.0,53.0,0.0,1028.0,926.0,1.0,,1.0,NO,62,All-net 500F=2000F;5d,62.0,0
02e7e95e79b31c6b96000765e671476e1b2c714d,THIES,K > 24 month,800.0,2.0,800.0,267.0,2.0,,87.0,23.0,,,,NO,33,All-net 500F=2000F;5d,1.0,0
02e80b6f4d46f201268b7dda462b8e32de937ec2,DAKAR,K > 24 month,1100.0,7.0,1049.0,350.0,10.0,8.0,10.0,1.0,1.0,,,NO,62,"Data: 100 F=40MB,24H",5.0,0
02e811591523d9851b669b784d90495677100b41,SAINT-LOUIS,K > 24 month,2750.0,6.0,2749.0,916.0,11.0,3889.0,2.0,19.0,,,,NO,57,"Data:490F=1GB,7d",4.0,0
02e8204a92fc65e00a9fa9945c2ddfa1b16722b2,,K > 24 month,800.0,2.0,710.0,237.0,3.0,4.0,1.0,3.0,0.0,0.0,,NO,61,All-net 500F=2000F;5d,1.0,0
02e82303d30d48186626a9cd23c4f849506580f4,DAKAR,G 12-15 month,7950.0,14.0,9461.0,3154.0,15.0,149.0,100.0,218.0,27.0,,,NO,32,MIXT:500F= 2500F on net _2500F off net;2d,15.0,0
02e823adaad4c851e3793b8c006e7fccf004a9f4,,K > 24 month,,,,,,,,,,,,NO,7,,,0
02e82920b533445cb3ecaef1a90acb0a959fa89c,KAOLACK,K > 24 month,,,,,,,0.0,,,,,NO,1,,,0
02e835d2a7bf5832e5cfefcb7937ec746949c42f,SAINT-LOUIS,K > 24 month,1500.0,3.0,1690.0,563.0,5.0,2196.0,,16.0,,,,NO,55,"Data:490F=1GB,7d",2.0,0
02e83c29870a7f7e46c43d073bfc3fec16be66da,,J 21-24 month,,,,,,,,,,,,NO,36,,,0
02e8547ce21d8deba32133db569f3c95a1aaa82c,DAKAR,K > 24 month,1600.0,7.0,1401.0,467.0,9.0,366.0,8.0,19.0,1.0,,,NO,21,"Data: 100 F=40MB,24H",2.0,0
02e85f24777909c0be46e13701089307c6acd4bb,KAFFRINE,K > 24 month,2550.0,7.0,2550.0,850.0,7.0,,105.0,65.0,,,,NO,36,Mixt 250F=Unlimited_call24H,3.0,0
02e871f1de5a0beede3573108f2bf7a0419353f9,DIOURBEL,K > 24 month,13000.0,13.0,14001.0,4667.0,14.0,1.0,1041.0,,,,,NO,62,On-net 1000F=10MilF;10d,14.0,0
02e888e6db11b6f3b7433ee881824a970997d3fe,DAKAR,K > 24 month,13600.0,36.0,13684.0,4561.0,46.0,10522.0,67.0,66.0,14.0,,,NO,62,"Data:200F=Unlimited,24H",18.0,0
02e891fd4db322dc5fe2a765761dcbec85975bd4,FATICK,K > 24 month,,,,,,,,,,,,NO,10,,,0
02e894351f61799a42bf7b9a140abee333f2945d,DAKAR,I 18-21 month,2100.0,5.0,2180.0,727.0,9.0,,44.0,46.0,1.0,,,NO,23,All-net 500F=2000F;5d,3.0,0
02e8965d539788af402975575a74dba2d1e3c140,DAKAR,K > 24 month,1600.0,11.0,1475.0,492.0,13.0,669.0,0.0,3.0,,1.0,,NO,32,"Data: 100 F=40MB,24H",8.0,0
02e8a1dc22ffe32101e4e1f2f763459ff71c2eda,THIES,K > 24 month,1100.0,4.0,1101.0,367.0,6.0,,300.0,21.0,2.0,,,NO,45,On net 200F=Unlimited _call24H,4.0,0
02e8a39de5ff15d88f14b4eba7e0224a3d03aefe,,K > 24 month,,,,,,,,,,,,NO,5,,,1
02e8a61537ccbec403a416ff234d02b27399bf5f,,K > 24 month,,,,,,0.0,,,,,,NO,28,,,1
02e8a877c33f6109d84b3675804a393e8c9a45dd,SAINT-LOUIS,K > 24 month,100.0,1.0,110.0,37.0,3.0,,3.0,2.0,0.0,,,NO,29,,,0
02e8b43caaae9a3afe9e3a274668af2b7c71af43,THIES,K > 24 month,4500.0,7.0,4500.0,1500.0,7.0,,2.0,127.0,33.0,,,NO,32,All-net 500F =2000F_AllNet_Unlimited,9.0,0
02e8b943e18b56430699d4f2e55dc044fc496d25,THIES,K > 24 month,1700.0,3.0,1714.0,571.0,3.0,1919.0,34.0,1.0,2.0,,,NO,58,"Data:1000F=2GB,30d",1.0,0
02e8be9dd544a2292ae9d6a2674ace84262e9e16,,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,,40.0,17.0,,,,NO,25,All-net 500F =2000F_AllNet_Unlimited,4.0,0
02e8c126525cbf6015500a47118a47f4469a19ce,,K > 24 month,,,,,,,,,,,,NO,2,,,0
02e8c1dbdd1cd8d016f6aabbd7edc3e39a627e62,,K > 24 month,,,,,,,,,,,,NO,1,,,1
02e8c9985f2c55aca86e997a6bdd4d4d63fd4558,TAMBACOUNDA,K > 24 month,500.0,3.0,370.0,123.0,8.0,,1.0,0.0,,1.0,,NO,41,Twter_U2opia_Daily,2.0,0
02e8ccfc9f43faa158d0046be54076324741cbcb,,K > 24 month,16000.0,4.0,4080.0,1360.0,8.0,0.0,31.0,86.0,36.0,,88.0,NO,19,All-net 500F=2000F;5d,8.0,1
02e8cd048cddc08fc578d8bb03c52b5b1c2d494a,DAKAR,K > 24 month,9650.0,29.0,9640.0,3213.0,34.0,11414.0,6.0,5.0,1.0,,,NO,61,"Data: 100 F=40MB,24H",13.0,0
02e8d69e9a47f827c0b8d088fb4fcc25572fbf0e,,K > 24 month,,,,,,,,,,,,NO,1,,,1
02e8dbb6891119851438c1cd0b77e61fd5db18f0,,K > 24 month,,,,,,,,,,,,NO,1,,,1
02e8e6e4bcf148cc25a049d2d1dcd601fbab5359,DAKAR,K > 24 month,1150.0,4.0,1152.0,384.0,9.0,0.0,172.0,16.0,,,,NO,50,On net 200F=Unlimited _call24H,1.0,0
02e8e93fedc426ec55ff0b95d4ee627d1d357eb2,DAKAR,I 18-21 month,,,52.0,17.0,1.0,0.0,,,,,,NO,8,,,0
02e8f2744bfd2804ff9a074e7dfccd40a5291ffc,SAINT-LOUIS,K > 24 month,1500.0,2.0,2249.0,750.0,6.0,,61.0,9.0,,,,NO,22,IVR Echat_Daily_50F,3.0,0
02e8f2cfc96291d8720d96b2d0c154b170577964,,K > 24 month,,,,,,,,,,,,NO,12,,,1
02e906d6bad4c8d51540aaa5ceb67d1f6ce1ca42,LOUGA,K > 24 month,5500.0,11.0,5500.0,1833.0,20.0,2724.0,0.0,0.0,0.0,,,NO,62,"Data:490F=1GB,7d",11.0,0
02e90e4f22804609cf0fd5eb2dcb7461d55a7b81,THIES,K > 24 month,10300.0,20.0,9693.0,3231.0,23.0,,336.0,88.0,19.0,0.0,,NO,61,All-net 500F=2000F;5d,14.0,0
02e910c19ec01409ea5db227dc9b55bde32939ac,,K > 24 month,,,,,,,,,,,,NO,1,,,1
02e912159f12b0c2e6c691dbeed6b448f52bdff0,,K > 24 month,,,,,,,,,,,,NO,1,,,0
02e91a8866ff96cff8a2bfc8e3cfc2eb2f5d405a,SAINT-LOUIS,K > 24 month,22800.0,43.0,23101.0,7700.0,44.0,3347.0,503.0,383.0,71.0,2.0,2.0,NO,62,All-net 500F=2000F;5d,40.0,0
02e9215e811a360c1a224590b26a16959025e652,MATAM,K > 24 month,2150.0,6.0,2150.0,717.0,6.0,,80.0,64.0,13.0,,,NO,30,All-net 500F=2000F;5d,2.0,0
02e922b3fa4c4888bda0f60bae6827dfec92f8ad,DAKAR,K > 24 month,1500.0,2.0,1500.0,500.0,2.0,0.0,195.0,29.0,1.0,,,NO,22,"Data:200F=Unlimited,24H",1.0,0
02e93045d96133383a6291a5e420370e531e409c,THIES,K > 24 month,,,8.0,3.0,2.0,,,0.0,,,,NO,10,,,0
02e9314ba4b0b780f5f42a40825556540394ea5f,DAKAR,E 6-9 month,4100.0,35.0,4400.0,1467.0,38.0,5176.0,6.0,0.0,,,,NO,36,"Data: 100 F=40MB,24H",44.0,0
02e93a453c0541b12db79fe00456c6ff28550f27,THIES,J 21-24 month,3000.0,6.0,3229.0,1076.0,8.0,8.0,82.0,24.0,61.0,,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
02e93d8329bdd8f122f323edb85e4bdc3aa758aa,LOUGA,K > 24 month,15000.0,3.0,10103.0,3368.0,9.0,0.0,641.0,169.0,33.0,,,NO,62,MIXT: 200mnoff net _unl on net _5Go;30d,3.0,0
02e949c3cf28182ef75a88ee28854cb7b9e99f84,LOUGA,K > 24 month,4750.0,10.0,5237.0,1746.0,16.0,10842.0,8.0,7.0,7.0,,,NO,54,"Data:490F=1GB,7d",9.0,0
02e95049395dcbf1f49628447718b9664b0b39fa,DAKAR,K > 24 month,,,,,,,6.0,,,,,NO,17,,,0
02e956be3ddd3770fb5264f3188391acb9fb030b,TAMBACOUNDA,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,62.0,27.0,,,,NO,33,All-net 500F=2000F;5d,3.0,0
02e964b809a740bd46c431ce6d156d45cd5d9a80,FATICK,K > 24 month,3300.0,14.0,2657.0,886.0,15.0,0.0,36.0,33.0,,,,NO,54,On net 200F=Unlimited _call24H,6.0,0
02e96ab47c00a0e02388d8da4d9c739bbd0801a1,,K > 24 month,5950.0,19.0,5786.0,1929.0,23.0,,1.0,42.0,1.0,,,NO,20,,,0
02e971cb03e148bcd2816d5030699a46c3922fb3,KOLDA,K > 24 month,10500.0,21.0,10582.0,3527.0,21.0,0.0,210.0,190.0,9.0,,1.0,NO,40,All-net 500F=2000F;5d,20.0,0
02e98840205165f01a19de41efb9ec3828aa3327,,K > 24 month,500.0,1.0,500.0,167.0,1.0,1.0,30.0,,,,,NO,31,On-net 500F_FNF;3d,1.0,0
02e98ba3548ec6bbf86777827857bd7958f6f771,KAFFRINE,K > 24 month,12000.0,20.0,11898.0,3966.0,29.0,,90.0,196.0,4.0,,,NO,60,All-net 500F=2000F;5d,16.0,0
02e98e3ffc8a3db6d152ac48f9327e4167f036f5,,K > 24 month,,,,,,0.0,,,,,,NO,3,,,1
02e9959a2b35591dcbef1f404468fe4c470d2c72,,H 15-18 month,,,,,,,,,,,,NO,5,,,1
02e9982b13f2a4f4202b89c16730a5359ecbb8ed,,K > 24 month,200.0,1.0,200.0,67.0,2.0,0.0,4.0,1.0,,,,NO,15,,,0
02e999abee8f06486c5cb1161e3a82caa4da96ad,DAKAR,K > 24 month,2300.0,4.0,7319.0,2440.0,19.0,1927.0,199.0,202.0,60.0,5.0,2.0,NO,62,"Data:490F=1GB,7d",1.0,0
02e9a1f4bd95e0018b04f4b5b4941fd4b808c52f,KAOLACK,K > 24 month,1700.0,4.0,1701.0,567.0,4.0,0.0,154.0,65.0,4.0,,,NO,53,All-net 500F=2000F;5d,3.0,0
02e9a5e087d5b8893292f9f17f3bf48ed7fd057f,DAKAR,K > 24 month,25000.0,5.0,27333.0,9111.0,22.0,3254.0,791.0,762.0,132.0,3.0,,NO,61,MIXT: 200mnoff net _unl on net _5Go;30d,3.0,0
02e9ac577f0b00fe3bc96f0b7f3177962e2f7569,,K > 24 month,,,,,,,,,,,,NO,1,,,0
02e9b886279294da36de5997546f82363931f63a,KOLDA,K > 24 month,2700.0,6.0,2700.0,900.0,6.0,,134.0,21.0,,,,NO,50,"On-net 500=4000,10d",3.0,0
02e9c5ed45bca20fa747a2379110d5c596dc8265,DAKAR,K > 24 month,1500.0,10.0,1501.0,500.0,9.0,,5.0,6.0,,,,NO,26,"Data: 100 F=40MB,24H",1.0,0
02e9cbec311984e11c600eb89bc0745907e47fdf,KAFFRINE,K > 24 month,,,19.0,6.0,2.0,4.0,1.0,,,,,NO,51,,,0
02e9d53efd5d0026668e9d97f9293fdc8c5efe5b,THIES,K > 24 month,9100.0,27.0,9581.0,3194.0,28.0,8464.0,343.0,136.0,16.0,,,NO,58,200=Unlimited1Day,12.0,0
02e9dbe86a87362007cea42352659bee2597cbca,DAKAR,K > 24 month,1500.0,3.0,1000.0,333.0,2.0,8.0,27.0,18.0,1.0,,,NO,34,All-net 500F=2000F;5d,2.0,0
02e9e29411acd9de786661816b4b9bda5df481ff,THIES,K > 24 month,2100.0,4.0,2099.0,700.0,6.0,0.0,34.0,24.0,22.0,,,NO,37,All-net 500F=2000F;5d,3.0,0
02e9f4bf712f3e01f5e5121f61e94189300f12be,,K > 24 month,,,,,,25.0,,,,,,NO,5,,,1
02ea1b42a836937731edd7bed9bbe2dd98e28436,,K > 24 month,6850.0,14.0,6850.0,2283.0,19.0,0.0,22.0,77.0,110.0,8.0,,NO,44,All-net 500F=2000F;5d,11.0,0
02ea2113b7a157a4d54787b5394e2bad367c5627,,K > 24 month,3400.0,7.0,2900.0,967.0,7.0,2749.0,8.0,7.0,5.0,,0.0,NO,30,"Data:490F=1GB,7d",3.0,0
02ea286d4a0977c0975ff71967e24652e55ccd0f,DAKAR,K > 24 month,100.0,1.0,100.0,33.0,2.0,606.0,4.0,1.0,,,,NO,28,,,0
02ea2a80ca24c2e8c40c168989894ccd5cd9ab3d,,K > 24 month,,,,,,,,,,,,NO,5,,,1
02ea3042d6f75b65c0ec3a3f6d983255d70a81b0,DAKAR,K > 24 month,1100.0,3.0,1096.0,365.0,2.0,19.0,3.0,,,,0.0,NO,3,"On-net 500=4000,10d",1.0,1
02ea3f6b9ef29176e58402edddfb7b73058b5356,,K > 24 month,,,,,,,,,,,,NO,4,,,1
02ea595f910b951d74efafc3311ba9334df0ac07,THIES,K > 24 month,8000.0,16.0,7500.0,2500.0,17.0,,288.0,20.0,0.0,,,NO,53,"On-net 500=4000,10d",7.0,0
02ea6444c9053849562ecb154ef45bcb84570db9,TAMBACOUNDA,K > 24 month,8800.0,18.0,8451.0,2817.0,18.0,,262.0,158.0,,,,NO,61,All-net 500F=2000F;5d,10.0,0
02ea6b1a0ec41ac71de6b74f86bcd7b2457bad4b,,K > 24 month,,,,,,,,,,,,NO,1,,,1
02ea777c23a45ac8175afc1e1a523bc53490ecab,DAKAR,H 15-18 month,13000.0,22.0,13002.0,4334.0,27.0,20439.0,24.0,96.0,4.0,,,NO,62,"Data:490F=1GB,7d",18.0,0
02ea84acf4fca19a759ff7391785d3835ea87c13,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,4,,,0
02ea87081899e9e00a1fc5bacd4a10e7742d0728,,K > 24 month,,,,,,,,,,,,NO,10,,,0
02ea8db6c4fb5d3dcef5c62544997e08241d3c19,DAKAR,D 3-6 month,2550.0,9.0,2525.0,842.0,9.0,3219.0,3.0,12.0,2.0,,,NO,16,"Data: 200 F=100MB,24H",3.0,0
02ea95ea4d6feee32e1c7841ac55fc4b018ade6f,,K > 24 month,500.0,1.0,150.0,50.0,3.0,0.0,,,,,,NO,50,,,0
02ea9b46791efef70887c49f67cf2a7355b32153,SAINT-LOUIS,K > 24 month,9500.0,15.0,9500.0,3167.0,15.0,1.0,515.0,,,,,NO,62,"On-net 500=4000,10d",8.0,0
02eaa5a484e0ed62ab6893879c940e24076192ab,,K > 24 month,,,,,,,,,,,,NO,2,,,1
02eaac303d8d9a77d2a9380e559c3d63f8e7020c,,K > 24 month,300.0,2.0,797.0,266.0,5.0,53.0,,0.0,,,,NO,11,"Data:490F=1GB,7d",1.0,0
02eab36a249461874ef90c87f4df503793bddd35,,K > 24 month,,,,,,715.0,7.0,,,,,NO,8,,,0
02eabd3d2a7bd6a914a01271f43be0e6e883344f,ZIGUINCHOR,K > 24 month,,,,,,,,,,,,NO,2,,,0
02eacab1b93681d9707c643fe172fc7f31b50d4f,DAKAR,K > 24 month,7800.0,11.0,7798.0,2599.0,26.0,7725.0,59.0,32.0,20.0,,0.0,NO,59,Twter_U2opia_Daily,12.0,0
02eacefdac6c8450080b388369a28943ac1c91d1,DAKAR,K > 24 month,2550.0,8.0,2150.0,717.0,10.0,50.0,42.0,51.0,18.0,1.0,,NO,30,On net 200F=Unlimited _call24H,4.0,0
02ead23f3abd38bbc91b885fb97637b544ea95aa,,K > 24 month,,,,,,,,,,,,NO,4,,,0
02ead3c7a877ccb6dfa14220fb87afb0f9019bc6,,K > 24 month,,,,,,,,,,,,NO,12,,,0
02ead7ebf89dafe1d51bf63be51de3f99b369a8a,,K > 24 month,11950.0,17.0,11951.0,3984.0,17.0,53158.0,2.0,43.0,6.0,,,NO,60,"Data:1000F=5GB,7d",10.0,0
02eadafa61e20ef0e30bc0144f2648f5be44ccd0,DAKAR,K > 24 month,21500.0,19.0,22292.0,7431.0,39.0,39881.0,2.0,63.0,0.0,7.0,22.0,NO,57,"Data:490F=1GB,7d",13.0,0
02eae7837b6187a1f0394414fc4360e53354ff9d,SAINT-LOUIS,K > 24 month,500.0,1.0,499.0,166.0,1.0,26.0,3.0,,,,1.0,NO,1,,,0
02eaed5ea830c9179145e49fbf4ed794473bb246,,K > 24 month,,,,,,,,,,,,NO,13,,,0
02eaf0ce4e3ed3691d8d737ef33f94944172ae9d,,K > 24 month,,,,,,,,,,,,NO,8,,,0
02eafb52789a768dc640c3cfb7dea640638c5071,,K > 24 month,,,,,,,,,,,,NO,8,,,0
02eaff12422a2c00602d13c9554ac4b5a48bc957,,K > 24 month,8700.0,18.0,8848.0,2949.0,24.0,,2988.0,63.0,2.0,,,NO,62,On-net 500F_FNF;3d,11.0,0
02eb05766137a1557e98317305200e15315f6060,TAMBACOUNDA,K > 24 month,5150.0,21.0,5450.0,1817.0,28.0,257.0,513.0,15.0,,,,NO,52,"Data: 100 F=40MB,24H",10.0,0
02eb1f49437af281433b67b5dd8a75e51e94bfe8,DAKAR,K > 24 month,4300.0,16.0,4498.0,1499.0,28.0,,11.0,40.0,25.0,,,NO,44,On net 200F=Unlimited _call24H,2.0,0
02eb21f4d893fa07704251009e5c22abb3648be8,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,,29.0,8.0,,,,NO,25,"On-net 500=4000,10d",1.0,0
02eb2bf26c471410b984fbfa38a2e86487d9b4a8,KAFFRINE,K > 24 month,1600.0,8.0,1584.0,528.0,8.0,0.0,270.0,51.0,,,,NO,25,On net 200F=Unlimited _call24H,7.0,0
02eb3d3a1fc7246894a6b50fa7921004ad062eeb,SAINT-LOUIS,K > 24 month,7350.0,16.0,7848.0,2616.0,20.0,3828.0,179.0,75.0,4.0,,,NO,58,MIXT:500F= 2500F on net _2500F off net;2d,6.0,0
02eb3fdb07e5c3c59a55d679998799db79c4ca0b,DAKAR,K > 24 month,5000.0,1.0,6001.0,2000.0,8.0,,58.0,22.0,2.0,10.0,,NO,33,All-net 500F=2000F;5d,2.0,0
02eb42fd03c74eb25c87d6995dfbc11c64399563,DAKAR,K > 24 month,9500.0,17.0,11496.0,3832.0,22.0,7722.0,62.0,277.0,58.0,1.0,,NO,57,All-net 500F=2000F;5d,9.0,0
02eb5143d3814a4b5136bd66e72b45dbcae47559,FATICK,K > 24 month,,,,,,0.0,,,,,,NO,19,,,0
02eb51f2d2f9f8779bcf30d04d18e9bc5e092141,,K > 24 month,,,,,,,,,,,,NO,2,,,0
02eb62895f82037ed06427d646a426db56082d50,,K > 24 month,,,,,,,,,,,,NO,12,,,0
02eb6434ef11ac8f1941566190001f2bafd47a94,DAKAR,K > 24 month,29100.0,51.0,32104.0,10701.0,58.0,36722.0,38.0,250.0,24.0,1.0,19.0,NO,61,"Data:490F=1GB,7d",32.0,0
02eb74c390dde45e44ccf4b2df954676ae0cc85d,DAKAR,K > 24 month,12600.0,12.0,13601.0,4534.0,13.0,47162.0,116.0,42.0,4.0,,,NO,62,"Data:1000F=5GB,7d",12.0,0
02eb7d02098d2afc2dcb2f4ea3671c88856194e2,,K > 24 month,,,,,,0.0,,,,,,NO,4,,,0
02eb83117c40d282a3a2ea67ec3f2bfb36e22608,,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,0.0,27.0,20.0,,,,NO,44,All-net 500F=2000F;5d,4.0,0
02eb9d91dbc3522d06fbb5130335da51479ba908,,G 12-15 month,,,12.0,4.0,1.0,,,,,,,NO,3,,,1
02eba68311cfc8f84d5cd5929159d7aec9839133,SAINT-LOUIS,K > 24 month,6900.0,25.0,6701.0,2234.0,27.0,1923.0,2.0,107.0,,,,NO,35,"Data: 100 F=40MB,24H",8.0,0
02ebb1f837a89c38ee2f977d11aa080cf0d1e5cb,DAKAR,K > 24 month,,,,,,1.0,7.0,,,,,NO,14,,,0
02ebb6b713ca09681b0c283cae907b430b405e32,DAKAR,K > 24 month,800.0,4.0,797.0,266.0,7.0,,533.0,18.0,,,,NO,13,On net 200F=Unlimited _call24H,3.0,0
02ebb93c8b6aa0e464c38a9d9890301d3741a69f,LOUGA,K > 24 month,2600.0,7.0,2601.0,867.0,8.0,0.0,116.0,19.0,1.0,,,NO,20,All-net 500F=2000F;5d,3.0,0
02ebb9fc8bbcdbbf430ef29c124246be2dd645ed,SAINT-LOUIS,K > 24 month,5500.0,11.0,6031.0,2010.0,17.0,10486.0,0.0,62.0,,,,NO,62,"Data:490F=1GB,7d",12.0,0
02ebbefe0f1a21e652b806dd18bdb0d8be297567,,K > 24 month,10500.0,20.0,11000.0,3667.0,20.0,,260.0,251.0,,2.0,,NO,41,All-net 500F=2000F;5d,15.0,0
02ebcf6fccc45db9401c3c402071d1f311837772,DAKAR,K > 24 month,15000.0,26.0,15500.0,5167.0,27.0,,269.0,376.0,33.0,,,NO,60,All-net 500F=2000F;5d,13.0,0
02ebd36efbabd6620edf0c44079b7c5e080b9ab3,DAKAR,K > 24 month,1300.0,10.0,1294.0,431.0,12.0,393.0,1.0,4.0,2.0,,,NO,21,"Data: 100 F=40MB,24H",7.0,0
02ebd5ea993ccf4175ff948e6314a3ed72f57530,LOUGA,K > 24 month,,,,,,0.0,,,,,,NO,6,,,1
02ebdb6b717308564fce56c3a4824132c983772a,DAKAR,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,,6.0,64.0,,,,NO,11,All-net 500F=2000F;5d,2.0,0
02ebe3fcbc8b16d5351660161267e10ade43c859,DAKAR,K > 24 month,550.0,4.0,548.0,183.0,7.0,,0.0,2.0,0.0,,1.0,NO,13,,,0
02ebe59511214aec9bd795d274d098d1a588a5af,THIES,K > 24 month,2200.0,5.0,2209.0,736.0,6.0,2718.0,33.0,8.0,1.0,,,NO,5,"Data:490F=1GB,7d",2.0,0
02ebe6d483eb8bbdfd7ebf99a165574f2692986f,DAKAR,K > 24 month,1200.0,3.0,1199.0,400.0,4.0,1015.0,0.0,5.0,,,,NO,24,"Data:490F=1GB,7d",1.0,0
02ebe76031b45d93b059334bd40e14ae6d0b7fef,,K > 24 month,,,,,,0.0,6.0,,,,,NO,6,,,0
02ebe8bf1d8feaae7fb63a8b46c6e0c8dcc30fd1,DAKAR,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,7.0,8.0,17.0,0.0,,,NO,9,All-net 500F=2000F;5d,2.0,0
02ebeadc20c76be5d0fdb4e6fb9a8e8649ca50d0,,K > 24 month,,,,,,,,,,,,NO,6,,,1
02ebeeb7a530e382d24b2754bfbd12b90e720be3,DAKAR,K > 24 month,5550.0,27.0,5854.0,1951.0,37.0,3137.0,1.0,9.0,1.0,,,NO,55,"Data: 100 F=40MB,24H",14.0,0
02ebef9cc76c677088028726c75a580cc50a9287,DAKAR,K > 24 month,3400.0,22.0,3730.0,1243.0,26.0,2918.0,2.0,7.0,1.0,,,NO,47,"Data: 100 F=40MB,24H",15.0,0
02ebf1c6c8c2b63b000f5cececd16b12ae4c3dd1,DAKAR,K > 24 month,,,,,,,,,,,,NO,5,,,0
02ebf3758f48ca67fa629ff9044f0fb59e657ee8,,J 21-24 month,3000.0,15.0,2850.0,950.0,18.0,1565.0,21.0,6.0,2.0,,,NO,5,"Data: 100 F=40MB,24H",13.0,0
02ebf54fa932b9ab830049c22e3ff99b453efcaa,,G 12-15 month,,,,,,,,,,,,NO,5,,,1
02ebffe1ad486558862eb43ad62c5c7eb8bd687a,,K > 24 month,,,,,,,,,,,,NO,1,,,0
02ec1c58bfe8b172b7cd64d03bf8e654855bf15e,,K > 24 month,,,,,,203.0,0.0,,,,,NO,8,,,1
02ec26e4ab8b59f0c3de9a0442d90b46ae9ece99,,K > 24 month,,,,,,,,,,,,NO,2,,,1
02ec332a54d7b5a9bbccc57ee71902250090e9b9,,K > 24 month,,,,,,,,,,,,NO,2,,,1
02ec3633cf7daf90c952e2f40bca800d693d3f58,KAOLACK,K > 24 month,1600.0,7.0,1620.0,540.0,11.0,,203.0,17.0,,,,NO,51,On net 200F=Unlimited _call24H,7.0,0
02ec3715bb57a61c29e409bb30445614d5618850,DAKAR,K > 24 month,5500.0,11.0,6000.0,2000.0,15.0,701.0,31.0,76.0,1.0,,,NO,48,All-net 500F=2000F;5d,9.0,0
02ec3751f905836d2b6f9130ee64ad73606f8789,,K > 24 month,,,,,,,,,,,,NO,4,,,1
02ec3bbee05554bb89df2511581f1881ac4c6d4e,,K > 24 month,,,,,,,,,,,,NO,7,,,0
02ec40a07c8ff84cb6d462bdffd6738a4b3c4027,DAKAR,K > 24 month,,,,,,2048.0,4.0,,,,,NO,8,,,0
02ec4af22d4bac4659de9198a1edc56f3fa89b70,DIOURBEL,K > 24 month,,,,,,0.0,,,,,,NO,7,,,1
02ec5cd2549afaaf8da6bdf41c2b0dd9194c059f,MATAM,K > 24 month,6300.0,7.0,635.0,212.0,15.0,,19.0,140.0,6.0,,,NO,53,,,0
02ec5fb6ca383b03a22d80643c751c62a7a31a72,THIES,K > 24 month,16400.0,31.0,16195.0,5398.0,39.0,28965.0,24.0,27.0,19.0,,12.0,NO,62,"Data:490F=1GB,7d",27.0,0
02ec600915f39932dd995cd574f233595b3246d9,,K > 24 month,,,,,,,,,,,,NO,11,,,0
02ec629621e68d005fef0812b664dae8bafb6c57,FATICK,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,0.0,56.0,59.0,1.0,,,NO,27,All-net 500F=2000F;5d,2.0,0
